symbol,time,open_time,score,grade,tf,change_24h,entry,mfe12,mae12,ret12,atr_exp,bar_chg_pct,breakout_pct,ema_aligned,fractal_break,is_late,rsi_raw,rsi_zone,sar_trend,taker_buy,vol_ratio,vs_btc_pct
ADAUSDT,2026-09-03 17:10,1788444600000,76.91,strong,15m,7.575,0.2116,2.741,1.843,2.505,0.0,0.7619,0.0,0,0.8899,0,71.935,1.0,0.4191,0.0,0.0,0.0
ADAUSDT,2026-09-03 17:40,1788446400000,89.21,strong,1h,8.85,0.214,2.196,1.822,1.822,0.0,1.9048,0.0,0,1.0,0,73.737,1.0,0.6916,0.0,0.0,0.0
ADAUSDT,2026-09-03 18:10,1788448200000,92.75,late,1h,11.517,0.2169,3.227,1.982,2.029,0.0,-0.0921,0.0,0,1.0,1,76.267,1.0,0.793,0.0,0.0,0.0
ADAUSDT,2026-09-03 18:40,1788450000000,95.84,late,1h,10.891,0.2179,2.111,1.79,1.973,0.0,0.3685,0.0,0,1.0,1,77.654,1.0,0.8811,0.0,0.0,0.0
ADAUSDT,2026-09-03 19:10,1788451800000,65.99,watch,5m,12.449,0.2213,0.316,0.09,0.316,0.0,-0.8513,0.0,0,0.5944,0,70.588,1.0,0.318,0.0,0.0,0.0
ADAUSDT,2026-09-03 19:40,1788453600000,100.0,late,1h,13.31,0.2222,0.405,-0.09,0.09,0.0,0.6797,0.0,0,1.0,1,80.711,1.0,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-03 20:10,1788455400000,95.33,late,1h,13.671,0.222,1.351,0.811,1.261,0.0,-0.09,0.0,0,1.0,1,80.318,1.0,0.8667,0.0,0.0,0.0
ADAUSDT,2026-09-03 20:40,1788457200000,96.54,late,1h,13.354,0.2224,-0.045,-0.36,-0.315,0.0,0.09,0.0,0,1.0,1,80.847,1.0,0.9011,0.0,0.0,0.0
ADAUSDT,2026-09-03 21:10,1788459000000,96.5,late,1h,14.17,0.2248,-1.068,-1.601,-1.512,0.0,0.8977,0.0,0,1.0,1,82.601,1.0,0.9,0.0,0.0,0.0
ADAUSDT,2026-09-03 21:40,1788460800000,87.15,late,1h,12.652,0.2217,0.316,0.135,0.18,0.0,-0.4937,0.0,0,1.0,1,78.329,1.0,0.6329,0.0,0.0,0.0
ADAUSDT,2026-09-03 22:10,1788462600000,79.71,late,1h,12.329,0.2214,0.723,0.452,0.542,0.0,-0.5391,0.0,0,1.0,1,77.086,1.0,0.4203,0.0,0.0,0.0
ADAUSDT,2026-09-03 22:40,1788464400000,81.87,late,1h,12.856,0.2221,0.585,0.315,0.405,0.0,-0.2246,0.0,0,1.0,1,78.96,1.0,0.482,0.0,0.0,0.0
ADAUSDT,2026-09-04 05:50,1788490200000,64.01,watch,15m,8.482,0.2251,-0.044,-0.311,-0.311,0.0,0.4911,0.0,0,0.3354,0,67.705,0.9344,0.5212,0.0,0.0,0.0
ADAUSDT,2026-09-04 06:20,1788492000000,59.64,watch,1h,9.459,0.2245,0.401,-0.089,0.089,0.0,-0.5757,0.0,0,0.0,0,70.855,1.0,0.5612,0.0,0.0,0.0
ADAUSDT,2026-09-04 06:50,1788493800000,59.34,watch,1h,9.517,0.2244,-0.089,-0.357,-0.267,0.0,-0.62,0.0,0,0.0,0,70.786,1.0,0.5526,0.0,0.0,0.0
ADAUSDT,2026-09-04 07:20,1788495600000,59.76,watch,1h,9.77,0.2247,-0.846,-1.157,-0.935,0.0,0.2677,0.0,0,0.0,0,70.532,1.0,0.5647,0.0,0.0,0.0
ADAUSDT,2026-09-04 12:05,1788512700000,59.08,watch,5m,7.703,0.2237,-1.118,-2.056,-2.056,0.0,0.0895,0.0,0,0.4283,0,68.358,0.9531,0.2928,0.0,0.0,0.0
ADAUSDT,2026-09-05 09:35,1788590100000,59.61,watch,15m,-3.529,0.2132,0.422,0.141,0.235,0.0,0.3294,0.0,0,0.4735,0,66.966,0.9133,0.3211,0.0,0.0,0.0
ADAUSDT,2026-09-05 10:25,1788593100000,62.09,watch,15m,-3.697,0.2136,0.0,-0.234,0.0,0.0,0.2346,0.0,0,0.5682,0,68.876,0.9679,0.2621,0.0,0.0,0.0
ADAUSDT,2026-09-05 10:55,1788594900000,59.71,watch,15m,-2.862,0.2138,-0.094,-0.234,-0.14,0.0,-0.1401,0.0,0,0.6155,0,67.743,0.9355,0.1971,0.0,0.0,0.0
ADAUSDT,2026-09-05 15:35,1788611700000,61.32,watch,5m,-0.046,0.2159,0.324,-0.139,-0.093,0.0,0.6996,0.0,0,0.5147,1,79.732,1.0,0.2416,0.0,0.0,0.0
ADAUSDT,2026-09-05 16:05,1788613500000,63.29,watch,1h,1.308,0.2169,-0.461,-0.692,-0.553,0.0,0.1848,0.0,0,0.5123,0,58.941,0.684,0.6606,0.0,0.0,0.0
ADAUSDT,2026-09-05 17:35,1788618900000,78.57,strong,1h,2.583,0.2184,-0.366,-0.641,-0.549,0.0,1.2987,0.0,0,0.8617,0,61.425,0.755,0.7664,0.0,0.0,0.0
ADAUSDT,2026-09-05 18:05,1788620700000,63.41,watch,1h,2.163,0.2173,0.552,0.138,0.184,0.0,-0.1837,0.0,0,0.6055,0,58.33,0.6666,0.6173,0.0,0.0,0.0
ADAUSDT,2026-09-05 18:35,1788622500000,63.2,watch,1h,1.59,0.2172,0.414,0.138,0.184,0.0,-0.2297,0.0,0,0.5822,0,58.936,0.6839,0.6084,0.0,0.0,0.0
ADAUSDT,2026-09-05 20:45,1788630300000,58.23,watch,1h,3.688,0.2193,0.775,0.547,0.547,0.0,0.5502,0.0,0,0.0,0,64.499,0.8428,0.7006,0.0,0.0,0.0
ADAUSDT,2026-09-05 21:15,1788632100000,77.26,strong,1h,4.584,0.2213,-0.045,-0.271,-0.136,0.0,0.0452,0.0,0,0.433,0,68.521,0.9578,0.8036,0.0,0.0,0.0
ADAUSDT,2026-09-05 21:45,1788633900000,58.77,watch,1h,3.667,0.2205,0.0,-0.499,-0.499,0.0,-0.3165,0.0,0,0.2507,0,64.446,0.8413,0.5385,0.0,0.0,0.0
ADAUSDT,2026-09-05 22:15,1788635700000,60.4,watch,1h,3.561,0.221,-0.362,-0.814,-0.724,0.0,0.4545,0.0,0,0.3646,0,64.923,0.855,0.4883,0.0,0.0,0.0
ADAUSDT,2026-09-06 04:15,1788657300000,58.15,watch,15m,5.45,0.2225,-0.36,-0.764,-0.719,0.0,0.5877,0.0,0,0.2257,0,69.286,0.9796,0.3806,0.0,0.0,0.0
ADAUSDT,2026-09-06 06:40,1788666000000,61.05,watch,1h,6.025,0.2235,-0.895,-1.208,-0.94,0.0,1.0398,0.0,0,0.4515,0,65.257,0.8645,0.434,0.0,0.0,0.0
ADAUSDT,2026-09-07 02:15,1788736500000,61.22,watch,1h,1.641,0.223,0.807,0.269,0.314,0.0,0.7682,0.0,0,0.2705,0,63.648,0.8185,0.6206,0.0,0.0,0.0
ADAUSDT,2026-09-07 02:45,1788738300000,65.13,watch,1h,2.009,0.2234,1.343,0.627,0.761,0.0,0.9489,0.0,0,0.3607,0,64.033,0.8295,0.6553,0.0,0.0,0.0
ADAUSDT,2026-09-07 03:15,1788740100000,67.14,watch,1h,2.239,0.2237,-0.536,-1.073,-0.983,0.0,0.0895,0.0,0,0.4283,0,64.75,0.85,0.6409,0.0,0.0,0.0
ADAUSDT,2026-09-07 03:45,1788741900000,82.54,strong,1h,2.692,0.2251,-1.555,-1.777,-1.777,0.0,0.7159,0.0,0,0.7439,0,67.633,0.9324,0.7613,0.0,0.0,0.0
ADAUSDT,2026-09-07 05:35,1788748500000,63.55,watch,5m,1.445,0.2246,-2.004,-2.493,-2.404,0.0,1.4912,0.0,0,0.6312,0,64.675,0.8478,0.3958,0.0,0.0,0.0
ADAUSDT,2026-09-07 15:45,1788785100000,66.34,watch,15m,1.27,0.2232,-0.403,-0.717,-0.672,0.0,0.7675,0.0,0,0.7734,0,66.752,0.9072,0.3061,0.0,0.0,0.0
ADAUSDT,2026-09-07 16:15,1788786900000,76.05,strong,1h,2.606,0.2244,-1.114,-1.649,-1.604,0.0,0.2233,0.0,0,0.5861,0,61.703,0.7629,0.8822,0.0,0.0,0.0
ADAUSDT,2026-09-08 12:45,1788860700000,58.52,watch,5m,1.054,0.2206,-0.363,-0.589,-0.589,0.0,0.0907,0.0,0,0.3883,1,77.192,1.0,0.2518,0.0,0.0,0.0
ADAUSDT,2026-09-08 18:05,1788879900000,72.12,strong,15m,0.951,0.2229,4.083,3.14,3.32,0.0,0.723,0.0,0,0.5901,0,66.048,0.8871,0.6252,0.0,0.0,0.0
ADAUSDT,2026-09-08 18:35,1788881700000,96.5,strong,1h,4.828,0.228,0.132,-0.482,0.044,0.0,3.0276,0.0,0,1.0,0,66.935,0.9124,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-08 19:05,1788883500000,99.76,strong,1h,5.449,0.2303,-1.476,-1.867,-1.824,0.0,0.4361,0.0,0,1.0,0,69.793,0.9941,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-08 19:35,1788885300000,94.18,strong,1h,3.541,0.2281,-1.228,-1.622,-1.622,0.0,-0.5233,0.0,0,1.0,0,64.904,0.8544,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-08 20:05,1788887100000,82.91,strong,1h,2.123,0.2261,-0.487,-0.885,-0.619,0.0,-0.2207,0.0,0,0.9923,0,60.13,0.718,0.8396,0.0,0.0,0.0
ADAUSDT,2026-09-08 20:35,1788888900000,63.77,watch,1h,1.493,0.2244,0.267,-0.802,-0.579,0.0,-0.9709,0.0,0,0.6089,0,56.214,0.6061,0.6944,0.0,0.0,0.0
ADAUSDT,2026-09-09 07:50,1788929400000,59.08,watch,5m,1.516,0.221,-0.86,-1.086,-0.95,0.0,0.1813,0.0,0,0.4797,1,76.185,1.0,0.2025,0.0,0.0,0.0
ADAUSDT,2026-09-10 05:55,1789008900000,58.48,watch,5m,-2.067,0.2132,0.328,0.094,0.281,0.0,0.0939,0.0,0,0.4735,0,67.18,0.9194,0.2819,0.0,0.0,0.0
ADAUSDT,2026-09-10 20:30,1789061400000,61.71,watch,5m,-3.218,0.2105,-0.808,-0.998,-0.95,0.0,0.5733,0.0,0,0.6985,0,64.046,0.8299,0.3159,0.0,0.0,0.0
ADAUSDT,2026-09-11 07:20,1789100400000,59.05,watch,15m,-2.012,0.2094,0.334,0.096,0.143,0.0,0.5764,0.0,0,0.5309,0,63.216,0.8062,0.3867,0.0,0.0,0.0
ADAUSDT,2026-09-11 07:50,1789102200000,62.09,watch,15m,-1.501,0.21,0.0,-0.095,-0.095,0.0,-0.0476,0.0,0,0.6757,0,64.088,0.8311,0.3416,0.0,0.0,0.0
ADAUSDT,2026-09-11 15:30,1789129800000,72.17,late,5m,-2.084,0.2067,0.484,-0.242,0.0,0.0,1.7725,0.0,0,0.9615,1,75.079,1.0,0.2322,0.0,0.0,0.0
ADAUSDT,2026-09-11 16:45,1789134300000,74.05,strong,15m,0.0,0.2107,0.664,-0.142,0.332,0.0,1.2494,0.0,0,0.2624,0,65.682,0.8766,0.9263,0.0,0.0,0.0
ADAUSDT,2026-09-11 17:15,1789136100000,98.05,strong,15m,1.907,0.2137,-1.17,-1.638,-1.263,0.0,0.2345,0.0,0,0.9781,0,68.774,0.965,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-11 17:45,1789137900000,63.8,watch,1h,-0.095,0.2114,0.993,0.426,0.615,0.0,-1.3993,0.0,0,0.2138,0,55.526,0.5865,1.0,0.0,0.0,0.0
ADAUSDT,2026-09-11 18:20,1789140000000,74.05,strong,1h,1.479,0.2127,-2.257,-2.633,-2.445,0.0,0.5674,0.0,0,0.5226,0,57.735,0.6496,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-01 10:20,1788247200000,85.03,strong,5m,31.221,0.1139,-1.317,-2.546,-2.283,0.0,1.6964,0.0,0,0.8937,0,65.426,0.8693,0.7975,0.0,0.0,0.0
ARBUSDT,2026-09-01 10:50,1788249000000,62.79,watch,15m,30.903,0.1131,-4.775,-6.985,-5.305,0.0,-0.1765,0.0,0,0.3562,0,57.654,0.6473,0.7998,0.0,0.0,0.0
ARBUSDT,2026-09-01 13:25,1788258300000,58.77,watch,5m,29.2,0.1115,3.677,3.049,3.229,0.0,0.2698,0.0,0,0.3613,0,61.472,0.7563,0.5566,0.0,0.0,0.0
ARBUSDT,2026-09-01 13:55,1788260100000,60.84,watch,15m,30.359,0.1125,0.889,0.089,0.711,0.0,0.3568,0.0,0,0.0,0,57.614,0.6461,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-01 14:25,1788261900000,75.35,strong,15m,33.527,0.1151,-1.998,-2.693,-2.606,0.0,1.8584,0.0,0,0.2182,0,65.531,0.8723,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-01 14:55,1788263700000,59.62,watch,15m,31.744,0.1133,-3.177,-3.795,-3.442,0.0,-1.048,0.0,0,0.0,0,57.07,0.6306,0.9828,0.0,0.0,0.0
ARBUSDT,2026-09-01 22:25,1788290700000,58.43,watch,5m,13.235,0.1078,-0.557,-1.113,-1.113,0.0,0.466,0.0,0,0.5629,0,55.413,0.5832,0.6007,0.0,0.0,0.0
ARBUSDT,2026-09-02 02:30,1788305400000,59.59,watch,15m,0.549,0.1099,-1.456,-2.093,-2.093,0.0,0.7333,0.0,0,0.2285,0,60.779,0.7366,0.6975,0.0,0.0,0.0
ARBUSDT,2026-09-02 03:05,1788307500000,59.23,watch,15m,1.009,0.1101,-1.544,-1.817,-1.635,0.0,-0.2717,0.0,0,0.3199,0,60.744,0.7355,0.6232,0.0,0.0,0.0
ARBUSDT,2026-09-02 05:20,1788315600000,89.68,strong,1h,-0.889,0.1115,1.166,0.628,0.717,0.0,0.905,0.0,0,1.0,0,60.969,0.742,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 05:50,1788317400000,87.13,strong,1h,-0.626,0.1111,1.62,0.9,1.08,0.0,0.543,0.0,0,0.9166,0,60.561,0.7303,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 06:20,1788319200000,91.62,strong,1h,-1.405,0.1123,2.315,1.069,1.158,0.0,0.7175,0.0,0,1.0,0,62.67,0.7906,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 06:50,1788321000000,92.12,strong,1h,0.537,0.1123,0.267,-0.089,0.0,0.0,0.7175,0.0,0,1.0,0,63.106,0.803,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 07:20,1788322800000,94.54,strong,1h,1.429,0.1136,-0.176,-1.056,-0.88,0.0,0.531,0.0,0,1.0,0,65.222,0.8635,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 07:50,1788324600000,91.76,strong,1h,1.537,0.1123,0.712,0.356,0.445,0.0,-0.6195,0.0,0,1.0,0,62.793,0.7941,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 08:20,1788326400000,92.25,strong,1h,1.533,0.1126,1.421,0.888,1.155,0.0,0.3565,0.0,0,1.0,0,63.222,0.8064,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 08:50,1788328200000,93.27,strong,1h,0.894,0.1128,1.152,0.532,0.709,0.0,0.5348,0.0,0,1.0,0,64.108,0.8317,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 09:20,1788330000000,70.32,strong,1h,2.891,0.1139,1.668,0.79,1.054,0.0,0.3524,0.0,0,0.0,0,65.907,0.883,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 09:50,1788331800000,95.4,strong,1h,1.61,0.1136,0.88,0.088,0.264,0.0,0.0881,0.0,0,1.0,0,65.977,0.8851,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 10:20,1788333600000,98.11,strong,1h,1.054,0.1151,3.301,2.346,2.693,0.0,0.7881,0.0,0,1.0,0,68.345,0.9527,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 10:50,1788335400000,95.42,strong,1h,0.707,0.1139,2.897,2.107,2.195,0.0,-0.2627,0.0,0,1.0,0,65.993,0.8855,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 11:20,1788337200000,100.0,strong,1h,6.199,0.1182,-0.931,-2.284,-1.777,0.0,3.0514,0.0,0,1.0,0,72.603,1.0,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 11:50,1788339000000,100.0,strong,1h,8.683,0.1164,-0.601,-1.632,-0.859,0.0,1.4821,0.0,0,1.0,0,70.403,1.0,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 12:20,1788340800000,99.49,strong,1h,6.906,0.1161,-3.359,-4.565,-4.22,0.0,-0.2577,0.0,0,1.0,0,69.556,0.9873,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 12:50,1788342600000,97.05,strong,1h,4.719,0.1154,-4.333,-4.939,-4.593,0.0,-0.8591,0.0,0,1.0,0,67.417,0.9262,1.0,0.0,0.0,0.0
ARBUSDT,2026-09-02 16:40,1788356400000,62.31,watch,5m,0.269,0.1117,5.282,1.522,4.834,0.0,2.1024,0.0,0,0.3153,0,66.721,0.9063,0.5192,0.0,0.0,0.0
ARBUSDT,2026-09-02 17:15,1788358500000,67.89,watch,5m,2.632,0.1131,3.802,2.918,3.095,0.0,1.1628,0.0,0,0.2667,0,70.96,1.0,0.6065,0.0,0.0,0.0
ARBUSDT,2026-09-02 17:45,1788360300000,72.59,strong,15m,6.187,0.1167,0.086,-0.686,-0.257,0.0,-0.4266,0.0,0,0.0,0,67.89,0.9397,1.0,0.0,0.0,0.0
